NC_000012.12	6.835022586632579e-07
NC_000001.11	8.503954256292885e-07
NC_000004.12	1.0750837035666013e-06
NC_000003.12	9.591108723183045e-07
NC_000016.10	8.556835429953599e-07
NC_000017.11	7.356469018363387e-07
NC_000013.11	1.265523999193004e-06
NC_000005.10	7.502811706270792e-07
NC_000018.10	8.240769822750406e-07
NC_000019.10	4.4489498236829853e-07
NC_000015.10	5.552843129523315e-07
NC_000008.11	5.042546102824726e-07
NC_000010.11	6.903641774590723e-07
NC_000021.9	9.977893478104585e-07
NC_000006.12	8.231491991496187e-07
NC_000022.11	2.553640365005096e-07
NC_000024.10	2.650004648865298e-07
NC_000002.12	9.104203079235205e-07
NC_000007.14	6.542109308770481e-07
NC_000009.12	6.732870323694154e-07
NC_000023.11	8.780252829187916e-07
NC_000011.10	6.095125191715845e-07
NC_000014.9	6.404017377014075e-07
NC_000020.11	5.629903558031803e-07
